Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
63082,ProEnergy Services,65373,Brotman Power Station,TX,Brazoria,CTG-3,Natural Gas Fired Combustion Turbine,GT,,W,X,X,ACHBTM01,,60.5,0.85,44.6,49.8,22.5,N, , ,OP,X,5,2023, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
63082,ProEnergy Services,65373,Brotman Power Station,TX,Brazoria,CTG-4,Natural Gas Fired Combustion Turbine,GT,,W,X,X,ACHBTM01,,60.5,0.85,44.6,49.8,22.5,N, , ,OP,X,5,2023, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
63082,ProEnergy Services,65373,Brotman Power Station,TX,Brazoria,CTG-5,Natural Gas Fired Combustion Turbine,GT,,W,X,X,ACHBTM01,,60.5,0.85,44.6,49.8,22.5,N, , ,OP,X,5,2023, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
63082,ProEnergy Services,65373,Brotman Power Station,TX,Brazoria,CTG-6,Natural Gas Fired Combustion Turbine,GT,,W,X,X,ACHBTM01,,60.5,0.85,44.6,49.8,22.5,N, , ,OP,X,5,2023, , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
57416,"Acciona Energy USA Global, LLC",65410,Cunningham Storage,TX,Hunt,SPUT,Batteries,BA,,S,X,X,STEAM_ENG123,STEAM_ENG123,190.0,1,190,190, ,N, , ,OP,X,8,2023, , ,N,IPP Non-CHP,2,X,MWH,,,,,,,,,,,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64802,"Longbow Acquisition HoldCo, LLC",65521,"Longbow Solar, LLC",TX,Brazoria,LBSOL,Solar Photovoltaic,PV,,S,X,X,,,78.1,1,78.1,78.1, ,N, , ,OP,X,7,2022, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,, ,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65535,Bakke,TX,Andrews,BAK9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65536,Citrus City,TX,Hidalgo,CC9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65537,Clara,TX,Harris,CLA9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65538,Cutten,TX,Harris,CUT9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,9,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65539,E. Porte Ct.,TX,Cameron,EPC7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
